"n","nchain","run","exp","rmse","cov"
1000,2,4,1,0.343354252343096,0.997
1000,5,4,1,0.336281022920169,0.996
10000,1,4,1,0.168785603656531,0.973
10000,2,4,1,0.164218599634064,0.972
10000,5,4,1,0.152425764242638,0.985
1e+05,1,4,1,0.0690482994510507,0.904
1e+05,2,4,1,0.0649115056061891,0.935
1e+05,5,4,1,0.0543523956788391,0.981
20000,1,4,1,0.123830255632458,0.97
20000,2,4,1,0.116852010618049,0.976
20000,5,4,1,0.11001015588558,0.987
50000,1,4,1,0.0854012594416605,0.932
50000,2,4,1,0.0811042014410596,0.954
50000,5,4,1,0.0749626257745605,0.98
100,1,40,1,0.791958775787662,0.926
100,2,40,1,0.804628139204376,0.926
100,5,40,1,0.797409109265575,0.926
1000,1,40,1,0.347441629916913,0.995
1000,2,40,1,0.33685324138862,0.995
1000,5,40,1,0.332578578931009,0.995
10000,1,40,1,0.156930347968037,0.983
10000,2,40,1,0.146392313969567,0.987
10000,5,40,1,0.137358057450012,0.995
1e+05,1,40,1,0.0727485085366446,0.856
1e+05,2,40,1,0.0589338451756311,0.955
1e+05,5,40,1,0.0550138276718062,0.975
20000,1,40,1,0.133058555024641,0.95
20000,2,40,1,0.12795775252392,0.962
20000,5,40,1,0.113208667480472,0.979
